Date,maxtempC,mintempC,sunHour,cloudcover,tempC,FeelsLikeC,humidity,windSpeedKmph,precipMM,weatherDesc
2018-05-16 14:00:00,26,19,15.0,17,25,26,51,13,0.0,Sunny
2018-05-31 08:15:00,23,18,15.0,4,20,20,58,18,0.0,Sunny
2018-05-02 10:45:00,20,14,14.0,4,18,18,62,6,0.0,Sunny
2018-05-16 13:15:00,26,19,15.0,24,25,26,50,14,0.0,Sunny
2018-05-17 13:45:00,24,20,15.0,36,24,25,49,7,0.0,Partly cloudy
2018-05-17 19:15:00,24,20,15.0,9,23,25,57,4,0.0,Clear
2018-05-25 11:30:00,22,19,7.0,72,21,21,68,24,0.2,Patchy rain possible
2018-05-21 13:15:00,22,17,15.0,9,22,22,60,24,0.0,Sunny
2018-05-10 15:30:00,20,16,9.0,78,19,19,72,11,1.0,Heavy rain at times
2018-05-28 16:15:00,22,18,9.0,48,20,20,74,23,0.0,Partly cloudy
2018-05-16 10:00:00,26,19,15.0,21,24,25,50,15,0.0,Sunny
2018-05-03 08:45:00,22,15,14.0,7,18,18,66,6,0.0,Sunny
2018-05-18 06:00:00,26,19,15.0,28,20,20,63,6,0.0,Partly cloudy
2018-05-27 13:15:00,22,19,13.0,60,21,21,71,28,0.1,Patchy rain possible
2018-05-31 20:15:00,23,18,15.0,32,19,19,67,11,0.0,Partly cloudy
2018-05-12 08:15:00,18,15,14.0,15,16,16,63,25,0.0,Sunny
2018-05-08 21:30:00,19,16,6.0,51,18,18,81,10,0.0,Partly cloudy
2018-05-10 17:15:00,20,16,9.0,75,18,18,78,12,0.3,Patchy rain possible
2018-05-19 19:15:00,26,18,15.0,14,21,21,64,20,0.0,Clear
2018-05-21 10:00:00,22,17,15.0,7,21,21,62,22,0.0,Sunny
2018-05-26 15:30:00,25,19,11.0,79,23,25,61,27,0.3,Patchy rain possible
2018-05-20 16:15:00,22,17,12.0,6,20,20,72,21,0.0,Sunny
2018-05-08 06:30:00,19,16,6.0,100,17,17,83,16,2.2,Moderate or heavy rain shower
2018-05-08 18:50:00,19,16,6.0,54,18,18,82,9,0.2,Patchy rain possible
2018-05-18 16:30:00,26,19,15.0,11,25,26,57,3,0.0,Sunny
2018-05-18 11:00:00,26,19,15.0,12,24,26,52,4,0.0,Sunny
2018-05-12 11:15:00,18,15,14.0,12,18,18,55,24,0.0,Sunny
2018-05-08 13:00:00,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-09 17:00:00,20,16,8.0,75,19,19,78,6,1.2,Heavy rain at times
2018-05-28 19:00:00,22,18,9.0,31,19,19,80,19,0.0,Partly cloudy
2018-05-28 15:00:00,22,18,9.0,55,21,21,72,24,0.0,Partly cloudy
2018-05-28 06:15:00,22,18,9.0,86,19,19,77,19,0.0,Overcast
2018-05-18 18:45:00,26,19,15.0,14,24,26,61,4,0.0,Clear
2018-05-12 08:30:00,18,15,14.0,15,16,16,63,25,0.0,Sunny
2018-05-02 16:45:00,20,14,14.0,25,19,19,68,14,0.0,Sunny
2018-05-11 10:30:00,20,16,11.0,80,19,19,66,18,0.1,Patchy rain possible
2018-05-27 06:15:00,22,19,13.0,74,20,20,76,20,1.5,Moderate or heavy rain shower
2018-05-17 16:30:00,24,20,15.0,10,23,25,52,6,0.0,Sunny
2018-05-12 18:45:00,18,15,14.0,78,15,15,60,18,0.0,Cloudy
2018-05-02 17:30:00,20,14,14.0,30,18,18,74,14,0.0,Partly cloudy
2018-05-10 05:30:00,20,16,9.0,78,16,16,84,6,0.5,Moderate rain at times
2018-05-30 13:15:00,23,19,15.0,15,23,25,57,27,0.0,Sunny
2018-05-09 17:30:00,20,16,8.0,75,19,19,78,6,1.2,Heavy rain at times
2018-05-06 11:00:00,18,15,7.0,72,17,17,77,2,1.2,Heavy rain at times
2018-05-04 20:15:00,21,15,15.0,3,17,17,78,19,0.0,Clear
2018-05-10 05:15:00,20,16,9.0,78,16,16,84,6,0.5,Moderate rain at times
2018-05-15 06:15:00,25,17,15.0,6,18,18,60,9,0.0,Sunny
2018-05-12 16:30:00,18,15,14.0,71,16,16,57,22,0.0,Cloudy
2018-05-13 19:00:00,21,14,15.0,0,19,19,59,3,0.0,Clear
2018-05-01 16:15:00,19,13,14.0,3,19,19,70,14,0.0,Sunny
2018-05-22 15:15:00,21,17,10.0,37,21,21,75,24,0.0,Partly cloudy
2018-05-27 10:45:00,22,19,13.0,58,21,21,70,29,1.3,Heavy rain at times
2018-05-16 08:45:00,26,19,15.0,18,22,24,53,14,0.0,Sunny
2018-05-14 06:30:00,22,15,15.0,4,16,16,60,10,0.0,Sunny
2018-05-11 18:45:00,20,16,11.0,58,17,17,80,19,0.3,Patchy rain possible
2018-05-20 06:00:00,22,17,12.0,77,19,19,80,17,1.2,Heavy rain at times
2018-05-31 20:45:00,23,18,15.0,32,19,19,67,11,0.0,Partly cloudy
2018-05-01 05:45:00,19,13,14.0,18,14,14,85,7,0.0,Clear
2018-05-16 12:00:00,26,19,15.0,31,25,26,49,15,0.0,Partly cloudy
2018-05-27 14:00:00,22,19,13.0,56,21,21,71,29,0.0,Partly cloudy
2018-05-04 19:00:00,21,15,15.0,3,17,17,77,21,0.0,Clear
2018-05-25 06:45:00,22,19,7.0,87,20,20,81,17,1.4,Heavy rain at times
2018-05-30 07:45:00,23,19,15.0,40,20,20,69,22,0.0,Partly cloudy
2018-05-07 12:45:00,19,15,6.0,100,18,18,82,6,0.4,Patchy rain possible
2018-05-16 11:45:00,26,19,15.0,26,24,25,49,15,0.0,Partly cloudy
2018-05-17 15:30:00,24,20,15.0,11,24,25,51,8,0.0,Sunny
2018-05-13 11:45:00,21,14,15.0,0,19,19,43,6,0.0,Sunny
2018-05-28 15:45:00,22,18,9.0,55,21,21,72,24,0.0,Partly cloudy
2018-05-05 12:00:00,20,14,15.0,11,19,19,61,17,0.0,Sunny
2018-05-22 13:00:00,21,17,10.0,51,21,21,73,20,0.0,Partly cloudy
2018-05-24 18:45:00,24,18,15.0,10,21,21,72,19,0.0,Clear
2018-05-05 14:15:00,20,14,15.0,8,20,20,65,16,0.0,Sunny
2018-05-03 07:45:00,22,15,14.0,8,17,17,70,6,0.0,Sunny
2018-05-18 18:15:00,26,19,15.0,14,24,26,61,4,0.0,Clear
2018-05-19 19:30:00,26,18,15.0,14,21,21,64,20,0.0,Clear
2018-05-08 20:45:00,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-01 17:15:00,19,13,14.0,3,18,18,75,14,0.0,Sunny
2018-05-24 17:30:00,24,18,15.0,10,21,21,68,22,0.0,Sunny
2018-05-11 07:00:00,20,16,11.0,56,17,17,77,16,0.4,Patchy rain possible
2018-05-13 10:45:00,21,14,15.0,0,19,19,44,5,0.0,Sunny
2018-05-22 16:15:00,21,17,10.0,39,20,20,78,22,0.0,Partly cloudy
2018-05-18 10:00:00,26,19,15.0,15,23,25,54,3,0.0,Sunny
2018-05-19 07:45:00,26,18,15.0,10,21,21,64,10,0.0,Sunny
2018-05-07 19:30:00,19,15,6.0,68,17,17,90,9,0.0,Cloudy
2018-05-15 15:15:00,25,17,15.0,8,24,25,52,3,0.0,Sunny
2018-05-10 04:55:00,20,16,9.0,79,16,16,84,6,0.6,Moderate rain at times
2018-05-06 18:45:00,18,15,7.0,30,18,18,80,1,0.0,Partly cloudy
2018-05-08 12:50:00,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-05 16:00:00,20,14,15.0,8,19,19,71,20,0.0,Sunny
2018-05-01 09:30:00,19,13,14.0,0,17,17,69,5,0.0,Sunny
2018-05-10 12:30:00,20,16,9.0,72,19,19,73,6,0.2,Patchy rain possible
2018-05-01 13:30:00,19,13,14.0,1,19,19,62,10,0.0,Sunny
2018-05-14 13:00:00,22,15,15.0,13,21,21,46,6,0.0,Sunny
2018-05-12 18:00:00,18,15,14.0,78,15,15,60,18,0.0,Cloudy
2018-05-28 17:15:00,22,18,9.0,41,20,20,77,21,0.0,Partly cloudy
2018-05-06 20:45:00,18,15,7.0,25,18,18,83,2,0.0,Clear
2018-05-14 17:30:00,22,15,15.0,8,21,21,52,6,0.0,Sunny
2018-05-08 16:05:00,19,16,6.0,61,18,18,77,11,0.0,Cloudy
2018-05-11 15:00:00,20,16,11.0,56,19,19,66,15,0.0,Partly cloudy
2018-05-17 11:45:00,24,20,15.0,50,23,25,48,10,0.0,Partly cloudy
2018-05-19 16:00:00,26,18,15.0,15,24,25,57,16,0.0,Sunny
2018-05-04 14:30:00,21,15,15.0,2,21,21,60,20,0.0,Sunny
2018-05-23 11:00:00,23,18,14.0,24,21,21,66,10,0.0,Sunny
2018-05-18 13:00:00,26,19,15.0,9,25,26,52,3,0.0,Sunny
2018-05-12 07:00:00,18,15,14.0,26,16,16,66,25,0.0,Partly cloudy
2018-05-31 16:15:00,23,18,15.0,3,21,21,55,20,0.0,Sunny
2018-05-08 07:00:00,19,16,6.0,100,17,17,83,16,3.2,Moderate or heavy rain shower
2018-05-03 09:00:00,22,15,14.0,7,19,19,62,6,0.0,Sunny
2018-05-15 12:45:00,25,17,15.0,6,23,25,51,7,0.0,Sunny
2018-05-13 15:45:00,21,14,15.0,0,21,21,44,5,0.0,Sunny
2018-05-21 14:00:00,22,17,15.0,9,22,22,61,22,0.0,Sunny
2018-05-09 15:00:00,20,16,8.0,60,20,20,74,10,0.3,Patchy rain possible
2018-05-10 12:45:00,20,16,9.0,72,19,19,73,6,0.2,Patchy rain possible
2018-05-24 19:45:00,24,18,15.0,18,20,20,73,17,0.0,Clear
2018-05-08 20:05:00,19,16,6.0,52,18,18,81,10,0.1,Patchy rain possible
2018-05-30 13:30:00,23,19,15.0,15,23,25,57,27,0.0,Sunny
2018-05-01 09:00:00,19,13,14.0,0,17,17,69,5,0.0,Sunny
2018-05-02 19:30:00,20,14,14.0,46,17,17,80,13,0.0,Partly cloudy
2018-05-22 07:45:00,21,17,10.0,90,19,19,80,21,0.0,Overcast
2018-05-21 06:00:00,22,17,15.0,13,18,18,74,21,0.0,Sunny
2018-05-31 13:00:00,23,18,15.0,2,22,24,48,21,0.0,Sunny
2018-05-14 19:15:00,22,15,15.0,7,21,21,55,7,0.0,Clear
2018-05-16 06:00:00,26,19,15.0,20,20,20,59,14,0.0,Sunny
2018-05-31 12:00:00,23,18,15.0,3,23,24,47,19,0.0,Sunny
2018-05-03 18:00:00,22,15,14.0,5,19,19,68,21,0.0,Clear
2018-05-18 16:00:00,26,19,15.0,11,25,26,57,3,0.0,Sunny
2018-05-16 09:00:00,26,19,15.0,17,23,24,50,14,0.0,Sunny
2018-05-31 09:45:00,23,18,15.0,2,21,21,54,18,0.0,Sunny
2018-05-26 13:15:00,25,19,11.0,16,24,25,58,19,0.0,Sunny
2018-05-09 10:15:00,20,16,8.0,71,18,18,80,11,0.3,Patchy rain possible
2018-05-03 15:30:00,22,15,14.0,5,21,21,61,21,0.0,Sunny
2018-05-05 11:15:00,20,14,15.0,10,19,19,62,17,0.0,Sunny
2018-05-08 11:00:00,19,16,6.0,99,18,18,80,15,0.4,Patchy rain possible
2018-05-27 07:30:00,22,19,13.0,81,20,20,74,23,1.2,Heavy rain at times
2018-05-27 11:00:00,22,19,13.0,61,21,21,70,28,2.4,Moderate or heavy rain shower
2018-05-26 14:30:00,25,19,11.0,22,24,25,59,21,0.0,Sunny
2018-05-26 08:45:00,25,19,11.0,14,22,22,65,19,0.0,Sunny
2018-05-08 13:35:00,19,16,6.0,88,19,19,77,9,0.3,Patchy rain possible
2018-05-31 17:00:00,23,18,15.0,5,20,20,60,17,0.0,Sunny
2018-05-17 13:30:00,24,20,15.0,36,24,25,49,7,0.0,Partly cloudy
2018-05-07 21:00:00,19,15,6.0,64,17,17,91,10,0.2,Patchy rain possible
2018-05-03 09:45:00,22,15,14.0,7,19,19,62,6,0.0,Sunny
2018-05-20 12:00:00,22,17,12.0,30,21,21,66,18,0.0,Partly cloudy
2018-05-19 15:00:00,26,18,15.0,15,25,26,54,14,0.0,Sunny
2018-05-01 08:45:00,19,13,14.0,2,16,16,73,6,0.0,Sunny
2018-05-25 10:45:00,22,19,7.0,76,21,21,71,23,0.5,Moderate rain at times
2018-05-17 14:15:00,24,20,15.0,24,24,25,50,7,0.0,Sunny
2018-05-31 13:45:00,23,18,15.0,2,22,24,48,21,0.0,Sunny
2018-05-08 17:15:00,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-25 11:45:00,22,19,7.0,72,21,21,68,24,0.2,Patchy rain possible
2018-05-10 06:00:00,20,16,9.0,76,17,17,83,6,0.8,Moderate rain at times
2018-05-25 20:45:00,22,19,7.0,22,20,20,82,21,0.0,Clear
2018-05-16 16:00:00,26,19,15.0,16,25,26,54,9,0.0,Sunny
2018-05-26 14:45:00,25,19,11.0,22,24,25,59,21,0.0,Sunny
2018-05-24 18:00:00,24,18,15.0,10,21,21,72,19,0.0,Clear
2018-05-15 12:15:00,25,17,15.0,6,23,25,51,7,0.0,Sunny
2018-05-30 07:15:00,23,19,15.0,40,20,20,69,22,0.0,Partly cloudy
2018-05-05 06:45:00,20,14,15.0,9,16,15,77,12,0.0,Sunny
2018-05-12 10:15:00,18,15,14.0,8,18,18,57,24,0.0,Sunny
2018-05-26 06:00:00,25,19,11.0,20,20,20,74,15,0.0,Sunny
2018-05-04 09:30:00,21,15,15.0,4,18,18,59,16,0.0,Sunny
2018-05-01 11:15:00,19,13,14.0,0,18,18,63,7,0.0,Sunny
2018-05-29 06:15:00,23,19,13.0,88,19,19,83,11,0.0,Overcast
2018-05-07 11:15:00,19,15,6.0,100,18,18,80,8,0.3,Patchy rain possible
2018-05-31 08:00:00,23,18,15.0,4,20,20,58,18,0.0,Sunny
2018-05-22 19:00:00,21,17,10.0,36,19,19,85,18,0.0,Partly cloudy
2018-05-04 10:30:00,21,15,15.0,4,19,19,59,18,0.0,Sunny
2018-05-01 14:00:00,19,13,14.0,2,19,19,64,12,0.0,Sunny
2018-05-11 12:45:00,20,16,11.0,84,19,19,62,21,0.3,Patchy rain possible
2018-05-17 07:30:00,24,20,15.0,35,21,21,52,12,0.0,Partly cloudy
2018-05-23 06:30:00,23,18,14.0,82,19,19,79,9,0.0,Cloudy
2018-05-07 19:15:00,19,15,6.0,68,17,17,90,9,0.0,Cloudy
2018-05-27 06:45:00,22,19,13.0,74,20,20,76,20,1.5,Moderate or heavy rain shower
2018-05-31 12:45:00,23,18,15.0,3,23,24,47,19,0.0,Sunny
2018-05-10 13:15:00,20,16,9.0,75,19,19,72,8,0.2,Patchy rain possible
2018-05-29 13:30:00,23,19,13.0,62,22,24,71,24,0.0,Cloudy
2018-05-09 18:30:00,20,16,8.0,83,19,19,80,5,0.8,Moderate rain at times
2018-05-27 11:45:00,22,19,13.0,61,21,21,70,28,2.4,Moderate or heavy rain shower
2018-05-19 20:45:00,26,18,15.0,14,20,20,64,19,0.0,Clear
2018-05-18 20:45:00,26,19,15.0,15,23,25,62,6,0.0,Clear
2018-05-23 10:45:00,23,18,14.0,42,21,21,68,11,0.0,Partly cloudy
2018-05-25 08:45:00,22,19,7.0,88,20,20,76,20,0.2,Patchy rain possible
2018-05-26 13:00:00,25,19,11.0,16,24,25,58,19,0.0,Sunny
2018-05-21 11:15:00,22,17,15.0,8,22,22,60,22,0.0,Sunny
2018-05-29 08:30:00,23,19,13.0,62,20,20,77,15,0.0,Cloudy
2018-05-12 11:00:00,18,15,14.0,12,18,18,55,24,0.0,Sunny
2018-05-03 10:30:00,22,15,14.0,6,20,20,60,9,0.0,Sunny
2018-05-15 11:30:00,25,17,15.0,7,22,24,52,7,0.0,Sunny
2018-05-19 12:45:00,26,18,15.0,9,24,26,52,3,0.0,Sunny
2018-05-12 16:15:00,18,15,14.0,71,16,16,57,22,0.0,Cloudy
2018-05-26 19:15:00,25,19,11.0,51,20,20,80,22,0.0,Partly cloudy
2018-05-14 06:45:00,22,15,15.0,4,16,16,60,10,0.0,Sunny
2018-05-14 15:45:00,22,15,15.0,9,21,21,49,3,0.0,Sunny
2018-05-03 08:30:00,22,15,14.0,7,18,18,66,6,0.0,Sunny
2018-05-29 11:45:00,23,19,13.0,63,22,24,72,20,0.0,Cloudy
2018-05-28 12:00:00,22,18,9.0,74,22,22,68,21,0.0,Cloudy
2018-05-08 12:35:00,19,16,6.0,99,18,18,79,13,0.3,Patchy rain possible
2018-05-18 15:00:00,26,19,15.0,10,26,27,55,2,0.0,Sunny
2018-05-20 13:45:00,22,17,12.0,22,21,21,67,16,0.0,Sunny
2018-05-26 15:00:00,25,19,11.0,79,23,25,61,27,0.3,Patchy rain possible
2018-05-02 13:30:00,20,14,14.0,9,19,19,59,11,0.0,Sunny
2018-05-23 18:15:00,23,18,14.0,3,20,20,80,17,0.0,Clear
2018-05-23 17:45:00,23,18,14.0,3,21,21,76,17,0.0,Sunny
2018-05-09 05:15:00,20,16,8.0,94,17,17,84,9,0.2,Patchy rain possible
2018-05-28 10:00:00,22,18,9.0,83,21,21,71,23,0.0,Cloudy
2018-05-18 17:00:00,26,19,15.0,12,25,26,59,4,0.0,Sunny
2018-05-01 18:00:00,19,13,14.0,3,17,17,79,14,0.0,Clear
2018-05-03 08:15:00,22,15,14.0,7,18,18,66,6,0.0,Sunny
2018-05-06 19:45:00,18,15,7.0,27,18,18,81,2,0.0,Partly cloudy
2018-05-31 06:45:00,23,18,15.0,6,19,19,67,16,0.0,Sunny
2018-05-04 05:00:00,21,15,15.0,4,16,15,74,15,0.0,Clear
2018-05-30 10:30:00,23,19,15.0,25,22,24,59,27,0.0,Sunny
2018-05-18 11:45:00,26,19,15.0,12,24,26,52,4,0.0,Sunny
2018-05-27 20:30:00,22,19,13.0,47,19,19,80,21,0.0,Partly cloudy
2018-05-01 06:45:00,19,13,14.0,6,15,15,81,7,0.0,Sunny
2018-05-16 14:45:00,26,19,15.0,17,25,26,51,13,0.0,Sunny
2018-05-28 17:00:00,22,18,9.0,41,20,20,77,21,0.0,Partly cloudy
2018-05-17 11:15:00,24,20,15.0,50,23,25,48,10,0.0,Partly cloudy
2018-05-07 15:00:00,19,15,6.0,66,18,18,80,10,0.1,Patchy rain possible
2018-05-04 16:30:00,21,15,15.0,3,19,19,66,24,0.0,Sunny
2018-05-21 18:00:00,22,17,15.0,6,19,19,76,27,0.0,Clear
2018-05-14 11:30:00,22,15,15.0,13,20,20,46,8,0.0,Sunny
2018-05-28 18:15:00,22,18,9.0,33,20,20,79,20,0.0,Partly cloudy
2018-05-14 07:30:00,22,15,15.0,6,17,17,57,10,0.0,Sunny
2018-05-26 10:45:00,25,19,11.0,11,23,25,58,21,0.0,Sunny
2018-05-30 09:00:00,23,19,15.0,29,22,22,60,26,0.0,Partly cloudy
2018-05-09 14:30:00,20,16,8.0,58,20,20,74,10,0.4,Patchy rain possible
2018-05-06 05:00:00,18,15,7.0,72,15,15,83,3,0.0,Cloudy
2018-05-27 09:15:00,22,19,13.0,55,21,21,70,29,2.0,Moderate or heavy rain shower
2018-05-04 18:45:00,21,15,15.0,3,18,18,75,22,0.0,Clear
2018-05-21 16:15:00,22,17,15.0,8,20,20,67,28,0.0,Sunny
2018-05-23 16:30:00,23,18,14.0,4,21,21,71,18,0.0,Sunny
2018-05-03 08:00:00,22,15,14.0,7,18,18,66,6,0.0,Sunny
2018-05-07 20:00:00,19,15,6.0,66,17,17,90,7,0.0,Cloudy
2018-05-09 18:45:00,20,16,8.0,83,19,19,80,5,0.8,Moderate rain at times
2018-05-31 16:30:00,23,18,15.0,3,21,21,55,20,0.0,Sunny
2018-05-30 07:30:00,23,19,15.0,40,20,20,69,22,0.0,Partly cloudy
2018-05-08 17:45:00,19,16,6.0,58,18,18,79,10,0.0,Partly cloudy
2018-05-14 19:30:00,22,15,15.0,7,21,21,55,7,0.0,Clear
2018-05-08 06:45:00,19,16,6.0,100,17,17,83,16,2.2,Moderate or heavy rain shower
2018-05-28 20:45:00,22,18,9.0,29,19,19,80,19,0.0,Partly cloudy
2018-05-19 09:00:00,26,18,15.0,12,22,24,58,6,0.0,Sunny
2018-05-03 07:00:00,22,15,14.0,8,17,17,70,6,0.0,Sunny
2018-05-27 09:45:00,22,19,13.0,55,21,21,70,29,2.0,Moderate or heavy rain shower
2018-05-30 18:15:00,23,19,15.0,16,20,20,73,22,0.0,Clear
2018-05-06 19:30:00,18,15,7.0,27,18,18,81,2,0.0,Partly cloudy
2018-05-15 11:00:00,25,17,15.0,7,22,24,52,7,0.0,Sunny
2018-05-30 06:15:00,23,19,15.0,45,20,20,74,20,0.0,Partly cloudy
2018-05-10 06:15:00,20,16,9.0,76,17,17,83,6,0.8,Moderate rain at times
2018-05-22 15:00:00,21,17,10.0,37,21,21,75,24,0.0,Partly cloudy
2018-05-07 17:45:00,19,15,6.0,69,18,18,86,11,0.3,Patchy rain possible
2018-05-22 08:30:00,21,17,10.0,90,20,20,79,21,0.0,Overcast
2018-05-03 17:00:00,22,15,14.0,5,19,19,66,21,0.0,Sunny
2018-05-18 18:00:00,26,19,15.0,14,24,26,61,4,0.0,Clear
2018-05-20 07:15:00,22,17,12.0,70,19,19,77,17,2.1,Moderate or heavy rain shower
2018-05-09 10:45:00,20,16,8.0,71,18,18,80,11,0.3,Patchy rain possible
2018-05-03 06:15:00,22,15,14.0,8,16,16,74,5,0.0,Sunny
2018-05-11 13:15:00,20,16,11.0,74,19,19,63,19,1.0,Heavy rain at times
2018-05-25 10:30:00,22,19,7.0,76,21,21,71,23,0.5,Moderate rain at times
2018-05-16 06:15:00,26,19,15.0,20,20,20,59,14,0.0,Sunny
2018-05-03 19:45:00,22,15,14.0,5,18,18,69,19,0.0,Clear
2018-05-26 20:15:00,25,19,11.0,56,20,20,82,21,0.7,Moderate rain at times
2018-05-14 08:15:00,22,15,15.0,7,18,18,54,10,0.0,Sunny
2018-05-05 05:45:00,20,14,15.0,9,15,15,80,13,0.0,Clear
2018-05-05 09:15:00,20,14,15.0,7,17,17,65,15,0.0,Sunny
2018-05-29 08:45:00,23,19,13.0,62,20,20,77,15,0.0,Cloudy
2018-05-06 19:00:00,18,15,7.0,27,18,18,81,2,0.0,Partly cloudy
2018-05-02 18:15:00,20,14,14.0,36,17,17,79,14,0.0,Partly cloudy
2018-05-19 18:00:00,26,18,15.0,13,22,22,63,21,0.0,Clear
2018-05-03 21:00:00,22,15,14.0,4,17,17,71,15,0.0,Clear
2018-05-24 07:30:00,24,18,15.0,20,19,19,76,19,0.0,Sunny
2018-05-13 11:15:00,21,14,15.0,0,19,19,43,6,0.0,Sunny
2018-05-04 14:45:00,21,15,15.0,2,21,21,60,20,0.0,Sunny
2018-05-23 16:45:00,23,18,14.0,4,21,21,71,18,0.0,Sunny
2018-05-30 12:00:00,23,19,15.0,17,23,25,56,28,0.0,Sunny
2018-05-30 07:00:00,23,19,15.0,40,20,20,69,22,0.0,Partly cloudy
2018-05-18 19:30:00,26,19,15.0,14,23,25,61,5,0.0,Clear
2018-05-27 12:15:00,22,19,13.0,64,21,21,70,28,1.1,Heavy rain at times
2018-05-23 13:30:00,23,18,14.0,6,22,25,65,13,0.0,Sunny
2018-05-06 15:00:00,18,15,7.0,79,18,18,73,4,0.4,Patchy rain possible
2018-05-28 07:30:00,22,18,9.0,87,19,19,75,21,0.0,Overcast
2018-05-13 16:00:00,21,14,15.0,0,20,20,49,4,0.0,Sunny
2018-05-26 09:15:00,25,19,11.0,11,22,24,60,21,0.0,Sunny
2018-05-04 08:00:00,21,15,15.0,4,18,18,63,15,0.0,Sunny
2018-05-09 19:00:00,20,16,8.0,77,19,19,80,4,0.0,Cloudy
2018-05-01 05:00:00,19,13,14.0,18,14,14,85,7,0.0,Clear
2018-05-02 15:45:00,20,14,14.0,19,19,19,63,14,0.0,Sunny
2018-05-10 16:00:00,20,16,9.0,83,19,19,75,11,0.2,Patchy rain possible
2018-05-30 15:00:00,23,19,15.0,11,22,22,60,26,0.0,Sunny
2018-05-15 10:15:00,25,17,15.0,9,22,22,54,8,0.0,Sunny
2018-05-27 09:00:00,22,19,13.0,55,21,21,70,29,2.0,Moderate or heavy rain shower
2018-05-27 06:00:00,22,19,13.0,74,20,20,76,20,1.5,Moderate or heavy rain shower
2018-05-27 20:15:00,22,19,13.0,47,19,19,80,21,0.0,Partly cloudy
2018-05-23 09:30:00,23,18,14.0,60,20,20,71,12,0.0,Partly cloudy
2018-05-23 09:15:00,23,18,14.0,60,20,20,71,12,0.0,Partly cloudy
2018-05-25 10:15:00,22,19,7.0,76,21,21,71,23,0.5,Moderate rain at times
2018-05-21 09:00:00,22,17,15.0,6,20,20,64,23,0.0,Sunny
2018-05-29 12:15:00,23,19,13.0,70,22,25,70,22,0.0,Cloudy
2018-05-07 12:15:00,19,15,6.0,100,18,18,82,6,0.4,Patchy rain possible
2018-05-25 07:00:00,22,19,7.0,89,20,20,79,18,0.1,Patchy rain possible
2018-05-18 15:15:00,26,19,15.0,10,26,27,55,2,0.0,Sunny
2018-05-20 15:15:00,22,17,12.0,7,21,21,69,23,0.0,Sunny
2018-05-29 18:15:00,23,19,13.0,83,20,20,76,23,0.1,Patchy rain possible
2018-05-26 19:45:00,25,19,11.0,51,20,20,80,22,0.0,Partly cloudy
2018-05-27 20:45:00,22,19,13.0,47,19,19,80,21,0.0,Partly cloudy
2018-05-23 06:15:00,23,18,14.0,82,19,19,79,9,0.0,Cloudy
2018-05-10 07:15:00,20,16,9.0,76,17,17,83,6,0.7,Moderate rain at times
2018-05-29 11:30:00,23,19,13.0,63,22,24,72,20,0.0,Cloudy
2018-05-20 15:30:00,22,17,12.0,7,21,21,69,23,0.0,Sunny
2018-05-28 11:15:00,22,18,9.0,78,22,22,70,22,0.0,Cloudy
2018-05-28 07:00:00,22,18,9.0,87,19,19,75,21,0.0,Overcast
2018-05-05 15:15:00,20,14,15.0,7,19,19,67,21,0.0,Sunny
2018-05-09 20:45:00,20,16,8.0,72,18,18,81,4,0.0,Cloudy
2018-05-23 15:30:00,23,18,14.0,4,22,25,66,19,0.0,Sunny
2018-05-24 11:45:00,24,18,15.0,15,23,24,65,22,0.0,Sunny
2018-05-10 18:45:00,20,16,9.0,46,18,18,81,12,0.0,Partly cloudy
2018-05-22 17:30:00,21,17,10.0,40,19,19,81,20,0.0,Partly cloudy
2018-05-21 06:45:00,22,17,15.0,13,18,18,74,21,0.0,Sunny
2018-05-15 15:30:00,25,17,15.0,8,24,25,52,3,0.0,Sunny
2018-05-09 15:30:00,20,16,8.0,60,20,20,74,10,0.3,Patchy rain possible
2018-05-09 16:45:00,20,16,8.0,68,19,19,76,8,0.8,Moderate rain at times
2018-05-21 12:45:00,22,17,15.0,9,22,22,59,21,0.0,Sunny
2018-05-23 07:00:00,23,18,14.0,74,19,19,76,10,0.0,Cloudy
2018-05-23 09:00:00,23,18,14.0,60,20,20,71,12,0.0,Partly cloudy
2018-05-20 13:15:00,22,17,12.0,22,21,21,67,16,0.0,Sunny
2018-05-31 09:00:00,23,18,15.0,2,21,21,54,18,0.0,Sunny
2018-05-20 14:45:00,22,17,12.0,15,21,21,68,22,0.0,Sunny
2018-05-24 16:00:00,24,18,15.0,9,22,22,65,25,0.0,Sunny
2018-05-22 14:45:00,21,17,10.0,44,21,21,74,22,0.0,Partly cloudy
2018-05-25 09:15:00,22,19,7.0,80,20,20,74,21,0.4,Patchy rain possible
2018-05-27 12:45:00,22,19,13.0,64,21,21,70,28,1.1,Heavy rain at times
2018-05-22 09:45:00,21,17,10.0,90,20,20,78,21,0.0,Overcast
2018-05-30 17:30:00,23,19,15.0,14,21,21,69,23,0.0,Sunny
2018-05-30 11:45:00,23,19,15.0,21,23,25,57,27,0.0,Sunny
2018-05-27 07:45:00,22,19,13.0,81,20,20,74,23,1.2,Heavy rain at times
